# Renewables.ninja Solar PV (Point API) - -1.886, 30.130 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Kigali, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Kigali"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""-1.8859597"""," ""lon"": ""30.1296751"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
30/09/2019 04:00,30/09/2019 06:00,0.035,0.004,0.05,17.888,,,,,,,,,,,,,
30/09/2019 05:00,30/09/2019 07:00,0.174,0.04,0.17,20.515,,,,,,,,,,,,,
30/09/2019 06:00,30/09/2019 08:00,0.273,0.062,0.264,21.871,,,,,,,,,,,,,
30/09/2019 07:00,30/09/2019 09:00,0.348,0.073,0.344,22.745,,,,,,,,,,,,,
30/09/2019 08:00,30/09/2019 10:00,0.36,0.055,0.377,23.186,,,,,,,,,,,,,
30/09/2019 09:00,30/09/2019 11:00,0.353,0.042,0.382,23.364,,,,,,,,,,,,,
30/09/2019 10:00,30/09/2019 12:00,0.319,0.029,0.354,23.318,,,,,,,,,,,,,
30/09/2019 11:00,30/09/2019 13:00,0.267,0.019,0.302,22.997,,,,,,,,,,,,,
30/09/2019 12:00,30/09/2019 14:00,0.212,0.013,0.244,22.593,,,,,,,,,,,,,
30/09/2019 13:00,30/09/2019 15:00,0.139,0.006,0.166,22.03,,,,,,,,,,,,,
30/09/2019 14:00,30/09/2019 16:00,0.067,0.002,0.089,21.257,,,,,,,,,,,,,
30/09/2019 15:00,30/09/2019 17:00,0.012,0,0.025,19.869,,,,,,,,,,,,,
30/09/2019 16:00,30/09/2019 18:00,0,0,0,18.636,,,,,,,,,,,,,
30/09/2019 17:00,30/09/2019 19:00,0,0,0,18.231,,,,,,,,,,,,,
30/09/2019 18:00,30/09/2019 20:00,0,0,0,17.671,,,,,,,,,,,,,
30/09/2019 19:00,30/09/2019 21:00,0,0,0,17.136,,,,,,,,,,,,,
30/09/2019 20:00,30/09/2019 22:00,0,0,0,16.527,,,,,,,,,,,,,
30/09/2019 21:00,30/09/2019 23:00,0,0,0,15.79,,,,,,,,,,,,,
30/09/2019 22:00,01/10/2019 00:00,0,0,0,15.291,,,,,,,,,,,,,
30/09/2019 23:00,01/10/2019 01:00,0,0,0,15.004,,,,,,,,,,,,,
01/10/2019 00:00,01/10/2019 02:00,0,0,0,14.836,,,,,,,,,,,,,
01/10/2019 01:00,01/10/2019 03:00,0,0,0,14.81,,,,,,,,,,,,,
01/10/2019 02:00,01/10/2019 04:00,0,0,0,14.919,,,,,,,,,,,,,
01/10/2019 03:00,01/10/2019 05:00,0,0,0,14.984,,,,,,,,,,,,,
01/10/2019 04:00,01/10/2019 06:00,0.051,0.017,0.055,16.447,,,,,,,,,,,,,
01/10/2019 05:00,01/10/2019 07:00,0.227,0.15,0.121,19.983,,,,,,,,,,,,,
01/10/2019 06:00,01/10/2019 08:00,0.39,0.313,0.156,22.891,,,,,,,,,,,,,
01/10/2019 07:00,01/10/2019 09:00,0.494,0.398,0.209,24.27,,,,,,,,,,,,,
01/10/2019 08:00,01/10/2019 10:00,0.539,0.386,0.285,25.008,,,,,,,,,,,,,
01/10/2019 09:00,01/10/2019 11:00,0.504,0.243,0.38,25.039,,,,,,,,,,,,,
01/10/2019 10:00,01/10/2019 12:00,0.413,0.105,0.396,24.556,,,,,,,,,,,,,
01/10/2019 11:00,01/10/2019 13:00,0.342,0.063,0.35,24.089,,,,,,,,,,,,,
01/10/2019 12:00,01/10/2019 14:00,0.346,0.094,0.323,24.138,,,,,,,,,,,,,
01/10/2019 13:00,01/10/2019 15:00,0.294,0.108,0.247,24.028,,,,,,,,,,,,,
01/10/2019 14:00,01/10/2019 16:00,0.18,0.064,0.157,23.343,,,,,,,,,,,,,
01/10/2019 15:00,01/10/2019 17:00,0.039,0.007,0.051,21.423,,,,,,,,,,,,,
01/10/2019 16:00,01/10/2019 18:00,0,0,0,19.066,,,,,,,,,,,,,
01/10/2019 17:00,01/10/2019 19:00,0,0,0,18.837,,,,,,,,,,,,,
01/10/2019 18:00,01/10/2019 20:00,0,0,0,18.883,,,,,,,,,,,,,
01/10/2019 19:00,01/10/2019 21:00,0,0,0,18.634,,,,,,,,,,,,,
01/10/2019 20:00,01/10/2019 22:00,0,0,0,17.892,,,,,,,,,,,,,
01/10/2019 21:00,01/10/2019 23:00,0,0,0,16.815,,,,,,,,,,,,,
01/10/2019 22:00,02/10/2019 00:00,0,0,0,16.011,,,,,,,,,,,,,
01/10/2019 23:00,02/10/2019 01:00,0,0,0,15.577,,,,,,,,,,,,,
02/10/2019 00:00,02/10/2019 02:00,0,0,0,15.324,,,,,,,,,,,,,
02/10/2019 01:00,02/10/2019 03:00,0,0,0,15.249,,,,,,,,,,,,,
02/10/2019 02:00,02/10/2019 04:00,0,0,0,15.292,,,,,,,,,,,,,
02/10/2019 03:00,02/10/2019 05:00,0,0,0,15.562,,,,,,,,,,,,,
02/10/2019 04:00,02/10/2019 06:00,0.052,0.015,0.058,16.853,,,,,,,,,,,,,
02/10/2019 05:00,02/10/2019 07:00,0.211,0.106,0.146,19.808,,,,,,,,,,,,,
02/10/2019 06:00,02/10/2019 08:00,0.345,0.19,0.221,21.998,,,,,,,,,,,,,
02/10/2019 07:00,02/10/2019 09:00,0.469,0.302,0.269,23.301,,,,,,,,,,,,,
02/10/2019 08:00,02/10/2019 10:00,0.509,0.282,0.343,23.905,,,,,,,,,,,,,
02/10/2019 09:00,02/10/2019 11:00,0.502,0.213,0.404,24.097,,,,,,,,,,,,,
02/10/2019 10:00,02/10/2019 12:00,0.434,0.113,0.415,23.932,,,,,,,,,,,,,
02/10/2019 11:00,02/10/2019 13:00,0.347,0.055,0.362,23.578,,,,,,,,,,,,,
02/10/2019 12:00,02/10/2019 14:00,0.266,0.031,0.288,23.095,,,,,,,,,,,,,
02/10/2019 13:00,02/10/2019 15:00,0.192,0.019,0.214,22.588,,,,,,,,,,,,,
02/10/2019 14:00,02/10/2019 16:00,0.098,0.007,0.12,21.731,,,,,,,,,,,,,
02/10/2019 15:00,02/10/2019 17:00,0.017,0.001,0.032,20.331,,,,,,,,,,,,,
02/10/2019 16:00,02/10/2019 18:00,0,0,0,19.009,,,,,,,,,,,,,
02/10/2019 17:00,02/10/2019 19:00,0,0,0,18.581,,,,,,,,,,,,,
02/10/2019 18:00,02/10/2019 20:00,0,0,0,18.21,,,,,,,,,,,,,
02/10/2019 19:00,02/10/2019 21:00,0,0,0,17.815,,,,,,,,,,,,,
02/10/2019 20:00,02/10/2019 22:00,0,0,0,17.242,,,,,,,,,,,,,
02/10/2019 21:00,02/10/2019 23:00,0,0,0,16.556,,,,,,,,,,,,,
02/10/2019 22:00,03/10/2019 00:00,0,0,0,15.963,,,,,,,,,,,,,
02/10/2019 23:00,03/10/2019 01:00,0,0,0,15.643,,,,,,,,,,,,,
03/10/2019 00:00,03/10/2019 02:00,0,0,0,15.643,,,,,,,,,,,,,
03/10/2019 01:00,03/10/2019 03:00,0,0,0,15.735,,,,,,,,,,,,,
03/10/2019 02:00,03/10/2019 04:00,0,0,0,15.481,,,,,,,,,,,,,
03/10/2019 03:00,03/10/2019 05:00,0,0,0,15.332,,,,,,,,,,,,,
03/10/2019 04:00,03/10/2019 06:00,0.038,0.005,0.051,16.361,,,,,,,,,,,,,
03/10/2019 05:00,03/10/2019 07:00,0.173,0.048,0.161,18.499,,,,,,,,,,,,,
03/10/2019 06:00,03/10/2019 08:00,0.33,0.154,0.237,20.619,,,,,,,,,,,,,
03/10/2019 07:00,03/10/2019 09:00,0.475,0.312,0.264,22.531,,,,,,,,,,,,,
03/10/2019 08:00,03/10/2019 10:00,0.509,0.283,0.342,23.499,,,,,,,,,,,,,
03/10/2019 09:00,03/10/2019 11:00,0.488,0.194,0.404,23.806,,,,,,,,,,,,,
03/10/2019 10:00,03/10/2019 12:00,0.474,0.165,0.414,23.862,,,,,,,,,,,,,
03/10/2019 11:00,03/10/2019 13:00,0.427,0.126,0.392,23.672,,,,,,,,,,,,,
03/10/2019 12:00,03/10/2019 14:00,0.31,0.054,0.317,22.948,,,,,,,,,,,,,
03/10/2019 13:00,03/10/2019 15:00,0.203,0.024,0.222,22.021,,,,,,,,,,,,,
03/10/2019 14:00,03/10/2019 16:00,0.112,0.01,0.131,21.036,,,,,,,,,,,,,
03/10/2019 15:00,03/10/2019 17:00,0.025,0.001,0.041,19.611,,,,,,,,,,,,,
03/10/2019 16:00,03/10/2019 18:00,0,0,0,17.895,,,,,,,,,,,,,
03/10/2019 17:00,03/10/2019 19:00,0,0,0,17.419,,,,,,,,,,,,,
03/10/2019 18:00,03/10/2019 20:00,0,0,0,16.601,,,,,,,,,,,,,
03/10/2019 19:00,03/10/2019 21:00,0,0,0,15.768,,,,,,,,,,,,,
03/10/2019 20:00,03/10/2019 22:00,0,0,0,15.417,,,,,,,,,,,,,
03/10/2019 21:00,03/10/2019 23:00,0,0,0,15.205,,,,,,,,,,,,,
03/10/2019 22:00,04/10/2019 00:00,0,0,0,15.891,,,,,,,,,,,,,
03/10/2019 23:00,04/10/2019 01:00,0,0,0,15.503,,,,,,,,,,,,,
04/10/2019 00:00,04/10/2019 02:00,0,0,0,15.205,,,,,,,,,,,,,
04/10/2019 01:00,04/10/2019 03:00,0,0,0,14.621,,,,,,,,,,,,,
04/10/2019 02:00,04/10/2019 04:00,0,0,0,14.318,,,,,,,,,,,,,
04/10/2019 03:00,04/10/2019 05:00,0,0,0,14.174,,,,,,,,,,,,,
04/10/2019 04:00,04/10/2019 06:00,0.053,0.026,0.047,15.286,,,,,,,,,,,,,
04/10/2019 05:00,04/10/2019 07:00,0.239,0.2,0.081,18.109,,,,,,,,,,,,,
04/10/2019 06:00,04/10/2019 08:00,0.424,0.418,0.089,20.811,,,,,,,,,,,,,
04/10/2019 07:00,04/10/2019 09:00,0.559,0.59,0.101,22.982,,,,,,,,,,,,,
04/10/2019 08:00,04/10/2019 10:00,0.645,0.711,0.111,24.738,,,,,,,,,,,,,
04/10/2019 09:00,04/10/2019 11:00,0.684,0.772,0.117,26.046,,,,,,,,,,,,,
04/10/2019 10:00,04/10/2019 12:00,0.677,0.762,0.12,26.848,,,,,,,,,,,,,
04/10/2019 11:00,04/10/2019 13:00,0.629,0.692,0.117,27.191,,,,,,,,,,,,,
04/10/2019 12:00,04/10/2019 14:00,0.534,0.562,0.11,27.039,,,,,,,,,,,,,
04/10/2019 13:00,04/10/2019 15:00,0.401,0.394,0.097,26.504,,,,,,,,,,,,,
04/10/2019 14:00,04/10/2019 16:00,0.216,0.173,0.092,25.284,,,,,,,,,,,,,
04/10/2019 15:00,04/10/2019 17:00,0.037,0.012,0.045,22.486,,,,,,,,,,,,,
04/10/2019 16:00,04/10/2019 18:00,0,0,0,19.631,,,,,,,,,,,,,
04/10/2019 17:00,04/10/2019 19:00,0,0,0,19.076,,,,,,,,,,,,,
04/10/2019 18:00,04/10/2019 20:00,0,0,0,18.839,,,,,,,,,,,,,
04/10/2019 19:00,04/10/2019 21:00,0,0,0,18.672,,,,,,,,,,,,,
04/10/2019 20:00,04/10/2019 22:00,0,0,0,18.043,,,,,,,,,,,,,
04/10/2019 21:00,04/10/2019 23:00,0,0,0,16.85,,,,,,,,,,,,,
04/10/2019 22:00,05/10/2019 00:00,0,0,0,15.63,,,,,,,,,,,,,
04/10/2019 23:00,05/10/2019 01:00,0,0,0,14.279,,,,,,,,,,,,,
05/10/2019 00:00,05/10/2019 02:00,0,0,0,13.522,,,,,,,,,,,,,
05/10/2019 01:00,05/10/2019 03:00,0,0,0,13.161,,,,,,,,,,,,,
05/10/2019 02:00,05/10/2019 04:00,0,0,0,12.791,,,,,,,,,,,,,
05/10/2019 03:00,05/10/2019 05:00,0,0,0,12.591,,,,,,,,,,,,,
05/10/2019 04:00,05/10/2019 06:00,0.057,0.034,0.044,14.283,,,,,,,,,,,,,
05/10/2019 05:00,05/10/2019 07:00,0.239,0.201,0.08,17.765,,,,,,,,,,,,,
05/10/2019 06:00,05/10/2019 08:00,0.417,0.4,0.097,20.515,,,,,,,,,,,,,
05/10/2019 07:00,05/10/2019 09:00,0.552,0.569,0.11,22.566,,,,,,,,,,,,,
05/10/2019 08:00,05/10/2019 10:00,0.629,0.668,0.128,24.209,,,,,,,,,,,,,
05/10/2019 09:00,05/10/2019 11:00,0.662,0.71,0.141,25.46,,,,,,,,,,,,,
05/10/2019 10:00,05/10/2019 12:00,0.648,0.683,0.152,26.259,,,,,,,,,,,,,
05/10/2019 11:00,05/10/2019 13:00,0.594,0.6,0.156,26.598,,,,,,,,,,,,,
05/10/2019 12:00,05/10/2019 14:00,0.499,0.469,0.153,26.481,,,,,,,,,,,,,
05/10/2019 13:00,05/10/2019 15:00,0.362,0.295,0.145,25.876,,,,,,,,,,,,,
05/10/2019 14:00,05/10/2019 16:00,0.196,0.117,0.124,24.774,,,,,,,,,,,,,
05/10/2019 15:00,05/10/2019 17:00,0.032,0.005,0.047,22.452,,,,,,,,,,,,,
05/10/2019 16:00,05/10/2019 18:00,0,0,0,20.315,,,,,,,,,,,,,
05/10/2019 17:00,05/10/2019 19:00,0,0,0,19.692,,,,,,,,,,,,,
05/10/2019 18:00,05/10/2019 20:00,0,0,0,19.005,,,,,,,,,,,,,
05/10/2019 19:00,05/10/2019 21:00,0,0,0,18.267,,,,,,,,,,,,,
05/10/2019 20:00,05/10/2019 22:00,0,0,0,17.555,,,,,,,,,,,,,
05/10/2019 21:00,05/10/2019 23:00,0,0,0,17.236,,,,,,,,,,,,,
05/10/2019 22:00,06/10/2019 00:00,0,0,0,17.028,,,,,,,,,,,,,
05/10/2019 23:00,06/10/2019 01:00,0,0,0,16.837,,,,,,,,,,,,,
06/10/2019 00:00,06/10/2019 02:00,0,0,0,16.665,,,,,,,,,,,,,
06/10/2019 01:00,06/10/2019 03:00,0,0,0,16.49,,,,,,,,,,,,,
06/10/2019 02:00,06/10/2019 04:00,0,0,0,16.323,,,,,,,,,,,,,
06/10/2019 03:00,06/10/2019 05:00,0,0,0,16.134,,,,,,,,,,,,,
06/10/2019 04:00,06/10/2019 06:00,0.024,0.002,0.039,16.409,,,,,,,,,,,,,
06/10/2019 05:00,06/10/2019 07:00,0.138,0.021,0.147,17.197,,,,,,,,,,,,,
06/10/2019 06:00,06/10/2019 08:00,0.284,0.082,0.251,18.422,,,,,,,,,,,,,
06/10/2019 07:00,06/10/2019 09:00,0.425,0.202,0.303,19.958,,,,,,,,,,,,,
06/10/2019 08:00,06/10/2019 10:00,0.545,0.369,0.297,21.466,,,,,,,,,,,,,
06/10/2019 09:00,06/10/2019 11:00,0.574,0.392,0.319,22.596,,,,,,,,,,,,,
06/10/2019 10:00,06/10/2019 12:00,0.544,0.323,0.348,23.287,,,,,,,,,,,,,
06/10/2019 11:00,06/10/2019 13:00,0.507,0.289,0.333,23.702,,,,,,,,,,,,,
06/10/2019 12:00,06/10/2019 14:00,0.419,0.204,0.304,23.636,,,,,,,,,,,,,
06/10/2019 13:00,06/10/2019 15:00,0.305,0.12,0.246,23.136,,,,,,,,,,,,,
06/10/2019 14:00,06/10/2019 16:00,0.167,0.044,0.161,22.123,,,,,,,,,,,,,
06/10/2019 15:00,06/10/2019 17:00,0.032,0.002,0.048,20.377,,,,,,,,,,,,,
06/10/2019 16:00,06/10/2019 18:00,0,0,0,18.482,,,,,,,,,,,,,
06/10/2019 17:00,06/10/2019 19:00,0,0,0,17.677,,,,,,,,,,,,,
06/10/2019 18:00,06/10/2019 20:00,0,0,0,17.078,,,,,,,,,,,,,
06/10/2019 19:00,06/10/2019 21:00,0,0,0,16.63,,,,,,,,,,,,,
06/10/2019 20:00,06/10/2019 22:00,0,0,0,16.307,,,,,,,,,,,,,
06/10/2019 21:00,06/10/2019 23:00,0,0,0,16.202,,,,,,,,,,,,,
06/10/2019 22:00,07/10/2019 00:00,0,0,0,16.235,,,,,,,,,,,,,
06/10/2019 23:00,07/10/2019 01:00,0,0,0,16.419,,,,,,,,,,,,,
07/10/2019 00:00,07/10/2019 02:00,0,0,0,16.37,,,,,,,,,,,,,
07/10/2019 01:00,07/10/2019 03:00,0,0,0,16.133,,,,,,,,,,,,,
07/10/2019 02:00,07/10/2019 04:00,0,0,0,15.867,,,,,,,,,,,,,
07/10/2019 03:00,07/10/2019 05:00,0,0,0,15.521,,,,,,,,,,,,,
07/10/2019 04:00,07/10/2019 06:00,0.044,0.01,0.054,16.434,,,,,,,,,,,,,
07/10/2019 05:00,07/10/2019 07:00,0.202,0.102,0.138,18.276,,,,,,,,,,,,,
07/10/2019 06:00,07/10/2019 08:00,0.366,0.256,0.177,20.241,,,,,,,,,,,,,
07/10/2019 07:00,07/10/2019 09:00,0.46,0.315,0.24,21.926,,,,,,,,,,,,,
07/10/2019 08:00,07/10/2019 10:00,0.513,0.326,0.302,23.039,,,,,,,,,,,,,
07/10/2019 09:00,07/10/2019 11:00,0.522,0.294,0.348,23.682,,,,,,,,,,,,,
07/10/2019 10:00,07/10/2019 12:00,0.527,0.309,0.343,24.218,,,,,,,,,,,,,
07/10/2019 11:00,07/10/2019 13:00,0.517,0.345,0.295,24.707,,,,,,,,,,,,,
07/10/2019 12:00,07/10/2019 14:00,0.45,0.305,0.246,24.817,,,,,,,,,,,,,
07/10/2019 13:00,07/10/2019 15:00,0.342,0.216,0.197,24.503,,,,,,,,,,,,,
07/10/2019 14:00,07/10/2019 16:00,0.182,0.076,0.148,23.551,,,,,,,,,,,,,
07/10/2019 15:00,07/10/2019 17:00,0.035,0.004,0.051,21.472,,,,,,,,,,,,,
07/10/2019 16:00,07/10/2019 18:00,0,0,0,19.176,,,,,,,,,,,,,
07/10/2019 17:00,07/10/2019 19:00,0,0,0,18.48,,,,,,,,,,,,,
07/10/2019 18:00,07/10/2019 20:00,0,0,0,17.677,,,,,,,,,,,,,
07/10/2019 19:00,07/10/2019 21:00,0,0,0,17.066,,,,,,,,,,,,,
07/10/2019 20:00,07/10/2019 22:00,0,0,0,16.726,,,,,,,,,,,,,
07/10/2019 21:00,07/10/2019 23:00,0,0,0,16.707,,,,,,,,,,,,,
07/10/2019 22:00,08/10/2019 00:00,0,0,0,16.537,,,,,,,,,,,,,
07/10/2019 23:00,08/10/2019 01:00,0,0,0,16.033,,,,,,,,,,,,,
08/10/2019 00:00,08/10/2019 02:00,0,0,0,15.002,,,,,,,,,,,,,
08/10/2019 01:00,08/10/2019 03:00,0,0,0,13.984,,,,,,,,,,,,,
08/10/2019 02:00,08/10/2019 04:00,0,0,0,13.305,,,,,,,,,,,,,
08/10/2019 03:00,08/10/2019 05:00,0,0,0,12.756,,,,,,,,,,,,,
08/10/2019 04:00,08/10/2019 06:00,0.053,0.026,0.047,14.167,,,,,,,,,,,,,
08/10/2019 05:00,08/10/2019 07:00,0.236,0.197,0.081,17.467,,,,,,,,,,,,,
08/10/2019 06:00,08/10/2019 08:00,0.414,0.397,0.095,20.196,,,,,,,,,,,,,
08/10/2019 07:00,08/10/2019 09:00,0.551,0.57,0.108,22.307,,,,,,,,,,,,,
08/10/2019 08:00,08/10/2019 10:00,0.63,0.669,0.126,23.803,,,,,,,,,,,,,
08/10/2019 09:00,08/10/2019 11:00,0.649,0.673,0.154,24.763,,,,,,,,,,,,,
08/10/2019 10:00,08/10/2019 12:00,0.614,0.587,0.192,25.19,,,,,,,,,,,,,
08/10/2019 11:00,08/10/2019 13:00,0.547,0.47,0.213,25.302,,,,,,,,,,,,,
08/10/2019 12:00,08/10/2019 14:00,0.468,0.384,0.192,25.22,,,,,,,,,,,,,
08/10/2019 13:00,08/10/2019 15:00,0.35,0.263,0.161,24.788,,,,,,,,,,,,,
08/10/2019 14:00,08/10/2019 16:00,0.186,0.096,0.132,23.741,,,,,,,,,,,,,
08/10/2019 15:00,08/10/2019 17:00,0.033,0.004,0.048,21.557,,,,,,,,,,,,,
08/10/2019 16:00,08/10/2019 18:00,0,0,0,19.312,,,,,,,,,,,,,
08/10/2019 17:00,08/10/2019 19:00,0,0,0,18.683,,,,,,,,,,,,,
08/10/2019 18:00,08/10/2019 20:00,0,0,0,18.064,,,,,,,,,,,,,
08/10/2019 19:00,08/10/2019 21:00,0,0,0,17.559,,,,,,,,,,,,,
08/10/2019 20:00,08/10/2019 22:00,0,0,0,17.134,,,,,,,,,,,,,
08/10/2019 21:00,08/10/2019 23:00,0,0,0,16.816,,,,,,,,,,,,,
08/10/2019 22:00,09/10/2019 00:00,0,0,0,16.734,,,,,,,,,,,,,
08/10/2019 23:00,09/10/2019 01:00,0,0,0,16.765,,,,,,,,,,,,,
09/10/2019 00:00,09/10/2019 02:00,0,0,0,16.551,,,,,,,,,,,,,
09/10/2019 01:00,09/10/2019 03:00,0,0,0,15.441,,,,,,,,,,,,,
09/10/2019 02:00,09/10/2019 04:00,0,0,0,14.631,,,,,,,,,,,,,
09/10/2019 03:00,09/10/2019 05:00,0,0,0,14.163,,,,,,,,,,,,,
09/10/2019 04:00,09/10/2019 06:00,0.051,0.016,0.056,15.221,,,,,,,,,,,,,
09/10/2019 05:00,09/10/2019 07:00,0.227,0.154,0.114,18.062,,,,,,,,,,,,,
09/10/2019 06:00,09/10/2019 08:00,0.394,0.329,0.141,20.923,,,,,,,,,,,,,
09/10/2019 07:00,09/10/2019 09:00,0.523,0.479,0.164,23.057,,,,,,,,,,,,,
09/10/2019 08:00,09/10/2019 10:00,0.593,0.545,0.2,24.453,,,,,,,,,,,,,
09/10/2019 09:00,09/10/2019 11:00,0.606,0.511,0.255,25.156,,,,,,,,,,,,,
09/10/2019 10:00,09/10/2019 12:00,0.54,0.308,0.364,24.93,,,,,,,,,,,,,
09/10/2019 11:00,09/10/2019 13:00,0.313,0.042,0.334,23.162,,,,,,,,,,,,,
09/10/2019 12:00,09/10/2019 14:00,0.191,0.012,0.22,21.434,,,,,,,,,,,,,
09/10/2019 13:00,09/10/2019 15:00,0.127,0.006,0.153,20.548,,,,,,,,,,,,,
09/10/2019 14:00,09/10/2019 16:00,0.065,0.003,0.087,19.94,,,,,,,,,,,,,
09/10/2019 15:00,09/10/2019 17:00,0.015,0,0.029,19.167,,,,,,,,,,,,,
09/10/2019 16:00,09/10/2019 18:00,0,0,0,18.307,,,,,,,,,,,,,
09/10/2019 17:00,09/10/2019 19:00,0,0,0,17.919,,,,,,,,,,,,,
09/10/2019 18:00,09/10/2019 20:00,0,0,0,17.444,,,,,,,,,,,,,
09/10/2019 19:00,09/10/2019 21:00,0,0,0,16.748,,,,,,,,,,,,,
09/10/2019 20:00,09/10/2019 22:00,0,0,0,15.999,,,,,,,,,,,,,
09/10/2019 21:00,09/10/2019 23:00,0,0,0,15.532,,,,,,,,,,,,,
09/10/2019 22:00,10/10/2019 00:00,0,0,0,15.45,,,,,,,,,,,,,
09/10/2019 23:00,10/10/2019 01:00,0,0,0,15.37,,,,,,,,,,,,,
10/10/2019 00:00,10/10/2019 02:00,0,0,0,15.425,,,,,,,,,,,,,
10/10/2019 01:00,10/10/2019 03:00,0,0,0,15.677,,,,,,,,,,,,,
10/10/2019 02:00,10/10/2019 04:00,0,0,0,15.596,,,,,,,,,,,,,
10/10/2019 03:00,10/10/2019 05:00,0,0,0,15.253,,,,,,,,,,,,,
10/10/2019 04:00,10/10/2019 06:00,0.031,0.002,0.046,16.141,,,,,,,,,,,,,
10/10/2019 05:00,10/10/2019 07:00,0.139,0.019,0.151,17.785,,,,,,,,,,,,,
10/10/2019 06:00,10/10/2019 08:00,0.25,0.046,0.25,19.292,,,,,,,,,,,,,
10/10/2019 07:00,10/10/2019 09:00,0.36,0.092,0.336,20.813,,,,,,,,,,,,,
10/10/2019 08:00,10/10/2019 10:00,0.435,0.132,0.391,22.116,,,,,,,,,,,,,
10/10/2019 09:00,10/10/2019 11:00,0.469,0.152,0.419,23.086,,,,,,,,,,,,,
10/10/2019 10:00,10/10/2019 12:00,0.462,0.143,0.42,23.636,,,,,,,,,,,,,
10/10/2019 11:00,10/10/2019 13:00,0.42,0.117,0.391,23.772,,,,,,,,,,,,,
10/10/2019 12:00,10/10/2019 14:00,0.366,0.103,0.339,23.645,,,,,,,,,,,,,
10/10/2019 13:00,10/10/2019 15:00,0.275,0.068,0.262,23.126,,,,,,,,,,,,,
10/10/2019 14:00,10/10/2019 16:00,0.143,0.021,0.156,22.046,,,,,,,,,,,,,
10/10/2019 15:00,10/10/2019 17:00,0.032,0.001,0.049,20.303,,,,,,,,,,,,,
10/10/2019 16:00,10/10/2019 18:00,0,0,0,18.174,,,,,,,,,,,,,
10/10/2019 17:00,10/10/2019 19:00,0,0,0,17.669,,,,,,,,,,,,,
10/10/2019 18:00,10/10/2019 20:00,0,0,0,17.372,,,,,,,,,,,,,
10/10/2019 19:00,10/10/2019 21:00,0,0,0,17.187,,,,,,,,,,,,,
10/10/2019 20:00,10/10/2019 22:00,0,0,0,17.087,,,,,,,,,,,,,
10/10/2019 21:00,10/10/2019 23:00,0,0,0,17.071,,,,,,,,,,,,,
10/10/2019 22:00,11/10/2019 00:00,0,0,0,16.888,,,,,,,,,,,,,
10/10/2019 23:00,11/10/2019 01:00,0,0,0,16.847,,,,,,,,,,,,,
11/10/2019 00:00,11/10/2019 02:00,0,0,0,17.005,,,,,,,,,,,,,
11/10/2019 01:00,11/10/2019 03:00,0,0,0,16.621,,,,,,,,,,,,,
11/10/2019 02:00,11/10/2019 04:00,0,0,0,16.274,,,,,,,,,,,,,
11/10/2019 03:00,11/10/2019 05:00,0,0,0,15.92,,,,,,,,,,,,,
11/10/2019 04:00,11/10/2019 06:00,0.027,0.001,0.042,16.652,,,,,,,,,,,,,
11/10/2019 05:00,11/10/2019 07:00,0.135,0.014,0.152,18.057,,,,,,,,,,,,,
11/10/2019 06:00,11/10/2019 08:00,0.227,0.026,0.243,19.081,,,,,,,,,,,,,
11/10/2019 07:00,11/10/2019 09:00,0.262,0.023,0.287,19.804,,,,,,,,,,,,,
11/10/2019 08:00,11/10/2019 10:00,0.302,0.026,0.333,20.437,,,,,,,,,,,,,
11/10/2019 09:00,11/10/2019 11:00,0.317,0.026,0.351,20.946,,,,,,,,,,,,,
11/10/2019 10:00,11/10/2019 12:00,0.323,0.027,0.357,21.352,,,,,,,,,,,,,
11/10/2019 11:00,11/10/2019 13:00,0.295,0.023,0.327,21.47,,,,,,,,,,,,,
11/10/2019 12:00,11/10/2019 14:00,0.242,0.017,0.272,21.334,,,,,,,,,,,,,
11/10/2019 13:00,11/10/2019 15:00,0.171,0.01,0.198,20.955,,,,,,,,,,,,,
11/10/2019 14:00,11/10/2019 16:00,0.094,0.004,0.117,20.339,,,,,,,,,,,,,
11/10/2019 15:00,11/10/2019 17:00,0.021,0,0.037,19.165,,,,,,,,,,,,,
11/10/2019 16:00,11/10/2019 18:00,0,0,0,18.054,,,,,,,,,,,,,
11/10/2019 17:00,11/10/2019 19:00,0,0,0,17.601,,,,,,,,,,,,,
11/10/2019 18:00,11/10/2019 20:00,0,0,0,16.761,,,,,,,,,,,,,
